thisRow.t,notes,instr.started,welpage.started,instr_key_resp.started,instr_sound.started,instr.stopped,instr_key_resp.keys,instr_key_resp.rt,instr_key_resp.duration,instr_2.started,welpage_2.started,welpage_2_2.started,same_e_g.started,instr_key_resp_2.started,instr_2_sound.started,instr_2.stopped,instr_key_resp_2.keys,instr_key_resp_2.rt,instr_key_resp_2.duration,instr_3.started,welpage_3.started,welpage_3_2.started,different_e_g.started,instr_key_resp_3.started,instr_3_sound.started,instr_3.stopped,instr_key_resp_3.keys,instr_key_resp_3.rt,instr_key_resp_3.duration,instr_3_1.started,welpage_3_1.started,instr_key_resp_3_1.started,instr_3_1_sound.started,instr_3_1.stopped,instr_key_resp_3_1.keys,instr_key_resp_3_1.rt,instr_key_resp_3_1.duration,instr_3_2.started,text.started,instr_3_2.stopped,instr_3_3.started,text_2.started,key_resp_2.started,instr_3_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_3_4.started,text_3.started,instr_3_4.stopped,instr_3_5.started,text_4.started,key_resp_3.started,instr_3_5.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_3_6.started,text_5.started,key_resp_4.started,instr_3_6.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,instr_3_7.started,text_6.started,text_7.started,text_8.started,key_resp_5.started,text_8.stopped,instr_3_7.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,instr_4.started,welpage_4.started,instr_key_resp_4.started,instr_4_sound.started,编号,主试ID,date,expName,psychopyVersion,frameRate,expStart,
,,0.011577995959669352,0.04318836494348943,0.04318836494348943,0.023478192795300855,6.338342794973869,space,6.275360993982758,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,2024-08-15_12h03.29.523,NBack_2Back,2023.2.2,81.4915004846732,2024-08-15 12h04.14.873008 +0800,
,,,,,,,,,,6.347826754965354,6.371219326974824,6.371219326974824,6.371219326974824,6.371219326974824,6.35543172135367,7.8244407319580205,z,1.4375393079826608,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,2024-08-15_12h03.29.523,NBack_2Back,2023.2.2,81.4915004846732,2024-08-15 12h04.14.873008 +0800,
,,,,,,,,,,,,,,,,,,,,7.8340945829986595,7.849966585985385,7.849966585985385,7.849966585985385,7.849966585985385,7.846266658557578,8.506033601996023,m,0.6523280119872652,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,2024-08-15_12h03.29.523,NBack_2Back,2023.2.2,81.4915004846732,2024-08-15 12h04.14.873008 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.515981310978532,8.533790589950513,8.533790589950513,8.530444597580935,9.770679938956164,space,1.2312565440079197,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,2024-08-15_12h03.29.523,NBack_2Back,2023.2.2,81.4915004846732,2024-08-15 12h04.14.873008 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.780842625943478,9.792791946965735,10.541007898980752,10.541439735970926,10.55281045899028,10.55281045899028,27.82028286298737,space,17.2619947839994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,2024-08-15_12h03.29.523,NBack_2Back,2023.2.2,81.4915004846732,2024-08-15 12h04.14.873008 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.82032330194488,27.835580419981852,28.589491563965566,28.590830051980447,28.601504556951113,28.601504556951113,34.63905805296963,space,6.035933423030656,None,,,,,,,,,,,,,,,,,,,,,,11,11,2024-08-15_12h03.29.523,NBack_2Back,2023.2.2,81.4915004846732,2024-08-15 12h04.14.873008 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.639101005974226,34.650811121973675,34.650811121973675,41.22393954999279,z,6.569305091979913,None,,,,,,,,,,,,,,,11,11,2024-08-15_12h03.29.523,NBack_2Back,2023.2.2,81.4915004846732,2024-08-15 12h04.14.873008 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.22398712398717,41.240933595981915,41.240933595981915,41.240933595981915,41.240933595981915,42.241844449948985,55.25148438394535,space,13.994433560001198,None,,,,,11,11,2024-08-15_12h03.29.523,NBack_2Back,2023.2.2,81.4915004846732,2024-08-15 12h04.14.873008 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.25151449395344,55.27684052399127,55.27684052399127,55.27575083855773,,,,,,,,
